-7.3382082e-02	1.0265840e-01	1.0304150e-01	3.5631475e-01
-7.4814194e-02	1.0234931e-01	1.0273075e-01	3.5350285e-01
-7.6219885e-02	1.0203605e-01	1.0241575e-01	3.5069961e-01
-7.7599446e-02	1.0171868e-01	1.0209658e-01	3.4790502e-01
-7.8953167e-02	1.0139728e-01	1.0177329e-01	3.4511910e-01
-8.0281337e-02	1.0107190e-01	1.0144596e-01	3.4234183e-01
-8.1584241e-02	1.0074261e-01	1.0111466e-01	3.3957322e-01
-8.2862166e-02	1.0040949e-01	1.0077944e-01	3.3681329e-01
-8.4115394e-02	1.0007258e-01	1.0044037e-01	3.3406202e-01
-8.5344208e-02	9.9731964e-02	1.0009753e-01	3.3131941e-01
-8.6548888e-02	9.9387698e-02	9.9750980e-02	3.2858547e-01
-8.7729713e-02	9.9039848e-02	9.9400783e-02	3.2586020e-01
-8.8886961e-02	9.8688477e-02	9.9047008e-02	3.2314360e-01
-9.0020907e-02	9.8333649e-02	9.8689723e-02	3.2043566e-01
-9.1131826e-02	9.7975426e-02	9.8328992e-02	3.1773638e-01
-9.2219991e-02	9.7613871e-02	9.7964884e-02	3.1504576e-01
-9.3285672e-02	9.7249046e-02	9.7597465e-02	3.1236379e-01
-9.4329140e-02	9.6881013e-02	9.7226801e-02	3.0969048e-01
-9.5350662e-02	9.6509834e-02	9.6852958e-02	3.0702581e-01
-9.6350505e-02	9.6135569e-02	9.6476004e-02	3.0436978e-01
-9.7328934e-02	9.5758279e-02	9.6096005e-02	3.0172239e-01
-9.8286211e-02	9.5378025e-02	9.5713025e-02	2.9908362e-01
-9.9222598e-02	9.4994866e-02	9.5327133e-02	2.9645349e-01
-1.0013836e-01	9.4608863e-02	9.4938392e-02	2.9383197e-01
-1.0103374e-01	9.4220073e-02	9.4546869e-02	2.9121906e-01
-1.0190901e-01	9.3828555e-02	9.4152629e-02	2.8861475e-01
-1.0276442e-01	9.3434368e-02	9.3755738e-02	2.8601903e-01
-1.0360023e-01	9.3037570e-02	9.3356258e-02	2.8343191e-01
-1.0441667e-01	9.2638217e-02	9.2954256e-02	2.8085336e-01
-1.0521401e-01	9.2236366e-02	9.2549795e-02	2.7828338e-01
